	1.2601501946034626E-7	2.0854229150899505E-7	3.3701668544143935E-7	5.328935679198749E-7	8.255928778305721E-7	1.2544473362893954E-6	1.870626629854921E-6	2.7387323613076755E-6	3.9376200096707E-6	5.559866706119906E-6	7.709201738210042E-6	1.0495199378324538E-5	1.402465966443239E-5	1.8389428511520643E-5	2.3650967770202886E-5	2.982276368520786E-5	3.685256979697455E-5	4.4607341569097904E-5	5.286428374136804E-5	6.131141946059637E-5	6.956028119349929E-5	7.717165417962411E-5	8.369295294113724E-5	8.870322372930034E-5	9.185957557769968E-5	9.293770709899608E-5	9.185957557769968E-5	8.870322372930034E-5	8.369295294113724E-5	7.717165417962411E-5	6.956028119349929E-5	6.131141946059637E-5	5.286428374136804E-5	4.4607341569097904E-5	3.685256979697455E-5	2.982276368520786E-5	2.3650967770202886E-5	1.8389428511520643E-5	1.402465966443239E-5	1.0495199378324538E-5	7.709201738210042E-6	5.559866706119906E-6	3.9376200096707E-6	2.7387323613076755E-6	1.870626629854921E-6	1.2544473362893954E-6	8.255928778305721E-7	5.328935679198749E-7	3.3701668544143935E-7	2.0854229150899505E-7	
	1.273232140847855E-7	2.1068843709098863E-7	3.4046890432271984E-7	5.383445512349875E-7	8.340479258692591E-7	1.2673366013008371E-6	1.8899428256807952E-6	2.7671920239202377E-6	3.978841384901118E-6	5.618550321917006E-6	7.791290891624006E-6	1.060798795639831E-5	1.4176805577773403E-5	1.8590825115000064E-5	2.3912426273890956E-5	3.0155470182831012E-5	3.726730378403741E-5	4.5113479144725544E-5	5.3468655049592744E-5	6.201713903058885E-5	7.036571054817143E-5	7.806967546781226E-5	8.467071925275482E-5	8.974250102881026E-5	9.293770709899608E-5	9.402912813828906E-5	9.293770709899608E-5	8.974250102881026E-5	8.467071925275482E-5	7.806967546781226E-5	7.036571054817143E-5	6.201713903058885E-5	5.3468655049592744E-5	4.5113479144725544E-5	3.726730378403741E-5	3.0155470182831012E-5	2.3912426273890956E-5	1.8590825115000064E-5	1.4176805577773403E-5	1.060798795639831E-5	7.791290891624006E-6	5.618550321917006E-6	3.978841384901118E-6	2.7671920239202377E-6	1.8899428256807952E-6	1.2673366013008371E-6	8.340479258692591E-7	5.383445512349875E-7	3.4046890432271984E-7	2.1068843709098863E-7	
	1.2601501946034626E-7	2.0854229150899505E-7	3.3701668544143935E-7	5.328935679198749E-7	8.255928778305721E-7	1.2544473362893954E-6	1.870626629854921E-6	2.7387323613076755E-6	3.9376200096707E-6	5.559866706119906E-6	7.709201738210042E-6	1.0495199378324538E-5	1.402465966443239E-5	1.8389428511520643E-5	2.3650967770202886E-5	2.982276368520786E-5	3.685256979697455E-5	4.4607341569097904E-5	5.286428374136804E-5	6.131141946059637E-5	6.956028119349929E-5	7.717165417962411E-5	8.369295294113724E-5	8.870322372930034E-5	9.185957557769968E-5	9.293770709899608E-5	9.185957557769968E-5	8.870322372930034E-5	8.369295294113724E-5	7.717165417962411E-5	6.956028119349929E-5	6.131141946059637E-5	5.286428374136804E-5	4.4607341569097904E-5	3.685256979697455E-5	2.982276368520786E-5	2.3650967770202886E-5	1.8389428511520643E-5	1.402465966443239E-5	1.0495199378324538E-5	7.709201738210042E-6	5.559866706119906E-6	3.9376200096707E-6	2.7387323613076755E-6	1.870626629854921E-6	1.2544473362893954E-6	8.255928778305721E-7	5.328935679198749E-7	3.3701668544143935E-7	2.0854229150899505E-7	
	1.2216884385718723E-7	2.0223243108642003E-7	3.2686734598791254E-7	5.16869488542311E-7	8.007411459003187E-7	1.2165684214443997E-6	1.8138710485854384E-6	2.655128731638812E-6	3.816554942384803E-6	5.387557526629405E-6	7.468228828134678E-6	1.0164193536601238E-5	1.3578266461650406E-5	1.7798688647605078E-5	2.2884250331964396E-5	2.8847357872687478E-5	3.563697255948349E-5	4.3124172427836606E-5	5.109362282927581E-5	5.9244221822919E-5	6.720140212589946E-5	7.45419644385115E-5	8.083006140699007E-5	8.56604733616019E-5	8.870322372930034E-5	8.974250102881026E-5	8.870322372930034E-5	8.56604733616019E-5	8.083006140699007E-5	7.45419644385115E-5	6.720140212589946E-5	5.9244221822919E-5	5.109362282927581E-5	4.3124172427836606E-5	3.563697255948349E-5	2.8847357872687478E-5	2.2884250331964396E-5	1.7798688647605078E-5	1.3578266461650406E-5	1.0164193536601238E-5	7.468228828134678E-6	5.387557526629405E-6	3.816554942384803E-6	2.655128731638812E-6	1.8138710485854384E-6	1.2165684214443997E-6	8.007411459003187E-7	5.16869488542311E-7	3.2686734598791254E-7	2.0223243108642003E-7	
	1.1601216473148846E-7	1.921318068843492E-7	3.106220750824192E-7	4.912256825317476E-7	7.609805217982524E-7	1.155984978388879E-6	1.7231302909373093E-6	2.5215190556736153E-6	3.623164197885366E-6	5.112440375611855E-6	7.083671316390812E-6	9.63622635373029E-6	1.286661996113079E-5	1.6857408957665412E-5	2.1663191677144442E-5	2.729471580001429E-5	3.3702914390038523E-5	4.0765453286460694E-5	4.827886244509674E-5	5.59592927401936E-5	6.345419510311405E-5	7.036571054817143E-5	7.628445311181653E-5	8.083006140699007E-5	8.369295294113724E-5	8.467071925275482E-5	8.369295294113724E-5	8.083006140699007E-5	7.628445311181653E-5	7.036571054817143E-5	6.345419510311405E-5	5.59592927401936E-5	4.827886244509674E-5	4.0765453286460694E-5	3.3702914390038523E-5	2.729471580001429E-5	2.1663191677144442E-5	1.6857408957665412E-5	1.286661996113079E-5	9.63622635373029E-6	7.083671316390812E-6	5.112440375611855E-6	3.623164197885366E-6	2.5215190556736153E-6	1.7231302909373093E-6	1.155984978388879E-6	7.609805217982524E-7	4.912256825317476E-7	3.106220750824192E-7	1.921318068843492E-7	
	1.0789936057620945E-7	1.7882120051867673E-7	2.8921658825640127E-7	4.574450619088049E-7	7.086234719901376E-7	1.0762458443726522E-6	1.6037640369775364E-6	2.34586797621184E-6	3.369090396092371E-6	4.7512504732597545E-6	6.579172652374587E-6	8.94411188437283E-6	1.1934432081442914E-5	1.5625365134407532E-5	2.0066147669050996E-5	2.5265475288086526E-5	3.117695237450771E-5	3.7686903076222314E-5	4.4607341569097904E-5	5.1676855479263286E-5	5.857146420902059E-5	6.492613324824532E-5	7.036571054817143E-5	7.45419644385115E-5	7.717165417962411E-5	7.806967546781226E-5	7.717165417962411E-5	7.45419644385115E-5	7.036571054817143E-5	6.492613324824532E-5	5.857146420902059E-5	5.1676855479263286E-5	4.4607341569097904E-5	3.7686903076222314E-5	3.117695237450771E-5	2.5265475288086526E-5	2.0066147669050996E-5	1.5625365134407532E-5	1.1934432081442914E-5	8.94411188437283E-6	6.579172652374587E-6	4.7512504732597545E-6	3.369090396092371E-6	2.34586797621184E-6	1.6037640369775364E-6	1.0762458443726522E-6	7.086234719901376E-7	4.574450619088049E-7	2.8921658825640127E-7	1.7882120051867673E-7	
	9.827815021608057E-8	1.630339554660961E-7	2.63831479107368E-7	4.1739682471599524E-7	6.465816027009098E-7	9.81813792869541E-7	1.4625031756794426E-6	2.1381634330666203E-6	3.0689117776548643E-6	4.324909981144855E-6	5.984244234172558E-6	8.1287416263284E-6	1.083733017374339E-5	1.4176805577773403E-5	1.8190291119456084E-5	2.2884250331964396E-5	2.821556485631586E-5	3.408079094000389E-5	4.0310076827056915E-5	4.666816626961534E-5	5.286428374136804E-5	5.857146420902059E-5	6.345419510311405E-5	6.720140212589946E-5	6.956028119349929E-5	7.036571054817143E-5	6.956028119349929E-5	6.720140212589946E-5	6.345419510311405E-5	5.857146420902059E-5	5.286428374136804E-5	4.666816626961534E-5	4.0310076827056915E-5	3.408079094000389E-5	2.821556485631586E-5	2.2884250331964396E-5	1.8190291119456084E-5	1.4176805577773403E-5	1.083733017374339E-5	8.1287416263284E-6	5.984244234172558E-6	4.324909981144855E-6	3.0689117776548643E-6	2.1381634330666203E-6	1.4625031756794426E-6	9.81813792869541E-7	6.465816027009098E-7	4.1739682471599524E-7	2.63831479107368E-7	1.630339554660961E-7	
	8.764908494318436E-8	1.45589371626078E-7	2.3578437723105196E-7	3.731644726796002E-7	5.780954963174316E-7	8.77647528307653E-7	1.3068129252295342E-6	1.9094614191955465E-6	2.7387323613076755E-6	3.856481520484973E-6	5.33134546166793E-6	7.234991979541035E-6	9.63622635373029E-6	1.2592852424883922E-5	1.6141560009811266E-5	2.02866089808038E-5	2.4988642243377314E-5	3.0155470182831012E-5	3.563697255948349E-5	4.1226196184145055E-5	4.666816626961534E-5	5.1676855479263286E-5	5.59592927401936E-5	5.9244221822919E-5	6.131141946059637E-5	6.201713903058885E-5	6.131141946059637E-5	5.9244221822919E-5	5.59592927401936E-5	5.1676855479263286E-5	4.666816626961534E-5	4.1226196184145055E-5	3.563697255948349E-5	3.0155470182831012E-5	2.4988642243377314E-5	2.02866089808038E-5	1.6141560009811266E-5	1.2592852424883922E-5	9.63622635373029E-6	7.234991979541035E-6	5.33134546166793E-6	3.856481520484973E-6	2.7387323613076755E-6	1.9094614191955465E-6	1.3068129252295342E-6	8.77647528307653E-7	5.780954963174316E-7	3.731644726796002E-7	2.3578437723105196E-7	1.45589371626078E-7	
	7.652319351313697E-8	1.273232140847855E-7	2.064177198500573E-7	3.2686734598791254E-7	5.064552438680079E-7	7.687707464873052E-7	1.1442386007481082E-6	1.6709084005813104E-6	2.394744769291622E-6	3.369090396092371E-6	4.652931279586069E-6	6.307603264677448E-6	8.391671197330185E-6	1.0953912783405834E-5	1.402465966443239E-5	1.7606171710853355E-5	2.1663191677144442E-5	2.611524837973768E-5	3.083251728073726E-5	3.563697255948349E-5	4.0310076827056915E-5	4.4607341569097904E-5	4.827886244509674E-5	5.109362282927581E-5	5.286428374136804E-5	5.3468655049592744E-5	5.286428374136804E-5	5.109362282927581E-5	4.827886244509674E-5	4.4607341569097904E-5	4.0310076827056915E-5	3.563697255948349E-5	3.083251728073726E-5	2.611524837973768E-5	2.1663191677144442E-5	1.7606171710853355E-5	1.402465966443239E-5	1.0953912783405834E-5	8.391671197330185E-6	6.307603264677448E-6	4.652931279586069E-6	3.369090396092371E-6	2.394744769291622E-6	1.6709084005813104E-6	1.1442386007481082E-6	7.687707464873052E-7	5.064552438680079E-7	3.2686734598791254E-7	2.064177198500573E-7	1.273232140847855E-7	
	6.538270862095986E-8	1.090234670755767E-7	1.7699535727276137E-7	2.8049685974569344E-7	4.3474512766544063E-7	6.598803113108604E-7	9.81813792869541E-7	1.4328617360418275E-6	2.0519443613063266E-6	2.8840763214286275E-6	3.978841384901118E-6	5.387557526629405E-6	7.158920823491273E-6	9.333088653153295E-6	1.1934432081442914E-5	1.49635382467489E-5	1.8389428511520643E-5	2.2143295775295936E-5	2.611524837973768E-5	3.0155470182831012E-5	3.408079094000389E-5	3.7686903076222314E-5	4.0765453286460694E-5	4.3124172427836606E-5	4.4607341569097904E-5	4.5113479144725544E-5	4.4607341569097904E-5	4.3124172427836606E-5	4.0765453286460694E-5	3.7686903076222314E-5	3.408079094000389E-5	3.0155470182831012E-5	2.611524837973768E-5	2.2143295775295936E-5	1.8389428511520643E-5	1.49635382467489E-5	1.1934432081442914E-5	9.333088653153295E-6	7.158920823491273E-6	5.387557526629405E-6	3.978841384901118E-6	2.8840763214286275E-6	2.0519443613063266E-6	1.4328617360418275E-6	9.81813792869541E-7	6.598803113108604E-7	4.3474512766544063E-7	2.8049685974569344E-7	1.7699535727276137E-7	1.090234670755767E-7	
	5.464890675015913E-8	9.137793905919228E-8	1.4861865023329367E-7	2.357843772310528E-7	3.6563895402417337E-7	5.550343767896486E-7	8.255928778305721E-7	1.2042004988076022E-6	1.7231302909373074E-6	2.419570294213801E-6	3.334308399945621E-6	4.509341004989735E-6	5.984244234172558E-6	7.791290891624006E-6	9.949517706214565E-6	1.245823137487099E-5	1.5290748585556225E-5	1.8389428511520643E-5	2.1663191677144442E-5	2.4988642243377314E-5	2.821556485631586E-5	3.117695237450771E-5	3.3702914390038523E-5	3.563697255948349E-5	3.685256979697455E-5	3.726730378403741E-5	3.685256979697455E-5	3.563697255948349E-5	3.3702914390038523E-5	3.117695237450771E-5	2.821556485631586E-5	2.4988642243377314E-5	2.1663191677144442E-5	1.8389428511520643E-5	1.5290748585556225E-5	1.245823137487099E-5	9.949517706214565E-6	7.791290891624006E-6	5.984244234172558E-6	4.509341004989735E-6	3.334308399945621E-6	2.419570294213801E-6	1.7231302909373074E-6	1.2042004988076022E-6	8.255928778305721E-7	5.550343767896486E-7	3.6563895402417337E-7	2.357843772310528E-7	1.4861865023329367E-7	9.137793905919228E-8	
	4.465969967697106E-8	7.493798638744593E-8	1.2216884385718723E-7	1.9411132436203474E-7	3.0126232983863225E-7	4.574450619088049E-7	6.803443767311773E-7	9.91879930059422E-7	1.4182696635277407E-6	1.9896036047955815E-6	2.7387323613076755E-6	3.6992902060048058E-6	4.90273403245933E-6	6.374397999232406E-6	8.1287416263284E-6	1.0164193536601238E-5	1.245823137487099E-5	1.49635382467489E-5	1.7606171710853355E-5	2.02866089808038E-5	2.2884250331964396E-5	2.5265475288086526E-5	2.729471580001429E-5	2.8847357872687478E-5	2.982276368520786E-5	3.0155470182831012E-5	2.982276368520786E-5	2.8847357872687478E-5	2.729471580001429E-5	2.5265475288086526E-5	2.2884250331964396E-5	2.02866089808038E-5	1.7606171710853355E-5	1.49635382467489E-5	1.245823137487099E-5	1.0164193536601238E-5	8.1287416263284E-6	6.374397999232406E-6	4.90273403245933E-6	3.6992902060048058E-6	2.7387323613076755E-6	1.9896036047955815E-6	1.4182696635277407E-6	9.91879930059422E-7	6.803443767311773E-7	4.574450619088049E-7	3.0126232983863225E-7	1.9411132436203474E-7	1.2216884385718723E-7	7.493798638744593E-8	
	3.565801945594228E-8	6.009996887776971E-8	9.827815021608057E-8	1.564651095485142E-7	2.431269504462423E-7	3.693826442503407E-7	5.494143747923576E-7	8.007411459003187E-7	1.1442386007481082E-6	1.6037640369775364E-6	2.205235791569923E-6	2.975031378699908E-6	3.9376200096707E-6	5.112440375611855E-6	6.510174471855207E-6	8.1287416263284E-6	9.949517706214565E-6	1.1934432081442914E-5	1.402465966443239E-5	1.6141560009811266E-5	1.8190291119456084E-5	2.0066147669050996E-5	2.1663191677144442E-5	2.2884250331964396E-5	2.3650967770202886E-5	2.3912426273890956E-5	2.3650967770202886E-5	2.2884250331964396E-5	2.1663191677144442E-5	2.0066147669050996E-5	1.8190291119456084E-5	1.6141560009811266E-5	1.402465966443239E-5	1.1934432081442914E-5	9.949517706214565E-6	8.1287416263284E-6	6.510174471855207E-6	5.112440375611855E-6	3.9376200096707E-6	2.975031378699908E-6	2.205235791569923E-6	1.6037640369775364E-6	1.1442386007481082E-6	8.007411459003187E-7	5.494143747923576E-7	3.693826442503407E-7	2.431269504462423E-7	1.564651095485142E-7	9.827815021608057E-8	6.009996887776971E-8	
	2.779052990811263E-8	4.7103566376353266E-8	7.732793986441373E-8	1.2343796543869266E-7	1.921318068843492E-7	2.9218247295993453E-7	4.3474512766544063E-7	6.335515194190575E-7	9.049005115594263E-7	1.2673366013008371E-6	1.7409027505788377E-6	2.34586797621184E-6	3.100871966932938E-6	4.020503913649628E-6	5.112440375611855E-6	6.374397999232406E-6	7.791290891624006E-6	9.333088653153295E-6	1.0953912783405834E-5	1.2592852424883922E-5	1.4176805577773403E-5	1.5625365134407532E-5	1.6857408957665412E-5	1.7798688647605078E-5	1.8389428511520643E-5	1.8590825115000064E-5	1.8389428511520643E-5	1.7798688647605078E-5	1.6857408957665412E-5	1.5625365134407532E-5	1.4176805577773403E-5	1.2592852424883922E-5	1.0953912783405834E-5	9.333088653153295E-6	7.791290891624006E-6	6.374397999232406E-6	5.112440375611855E-6	4.020503913649628E-6	3.100871966932938E-6	2.34586797621184E-6	1.7409027505788377E-6	1.2673366013008371E-6	9.049005115594263E-7	6.335515194190575E-7	4.3474512766544063E-7	2.9218247295993453E-7	1.921318068843492E-7	1.2343796543869266E-7	7.732793986441373E-8	4.7103566376353266E-8	
	2.1115005293156557E-8	3.604414699877188E-8	5.946934095470187E-8	9.526094397639433E-8	1.4861865023329367E-7	2.2633426156913707E-7	3.3701668544143935E-7	4.912256825317476E-7	7.014450099813577E-7	9.81813792869541E-7	1.3475323269225002E-6	1.8138710485854384E-6	2.394744769291622E-6	3.100871966932938E-6	3.9376200096707E-6	4.90273403245933E-6	5.984244234172558E-6	7.158920823491273E-6	8.391671197330185E-6	9.63622635373029E-6	1.083733017374339E-5	1.1934432081442914E-5	1.286661996113079E-5	1.3578266461650406E-5	1.402465966443239E-5	1.4176805577773403E-5	1.402465966443239E-5	1.3578266461650406E-5	1.286661996113079E-5	1.1934432081442914E-5	1.083733017374339E-5	9.63622635373029E-6	8.391671197330185E-6	7.158920823491273E-6	5.984244234172558E-6	4.90273403245933E-6	3.9376200096707E-6	3.100871966932938E-6	2.394744769291622E-6	1.8138710485854384E-6	1.3475323269225002E-6	9.81813792869541E-7	7.014450099813577E-7	4.912256825317476E-7	3.3701668544143935E-7	2.2633426156913707E-7	1.4861865023329367E-7	9.526094397639433E-8	5.946934095470187E-8	3.604414699877188E-8	
	1.5613973265128848E-8	2.6895195308991375E-8	4.465969967697106E-8	7.186247275661498E-8	1.1246481413088497E-7	1.7162719246030527E-7	2.5587039990702913E-7	3.731644726796002E-7	5.328935679198749E-7	7.456370913170548E-7	1.0227066254957158E-6	1.3753888980009535E-6	1.8138710485854384E-6	2.34586797621184E-6	2.975031378699908E-6	3.6992902060048058E-6	4.509341004989735E-6	5.387557526629405E-6	6.307603264677448E-6	7.234991979541035E-6	8.1287416263284E-6	8.94411188437283E-6	9.63622635373029E-6	1.0164193536601238E-5	1.0495199378324538E-5	1.060798795639831E-5	1.0495199378324538E-5	1.0164193536601238E-5	9.63622635373029E-6	8.94411188437283E-6	8.1287416263284E-6	7.234991979541035E-6	6.307603264677448E-6	5.387557526629405E-6	4.509341004989735E-6	3.6992902060048058E-6	2.975031378699908E-6	2.34586797621184E-6	1.8138710485854384E-6	1.3753888980009535E-6	1.0227066254957158E-6	7.456370913170548E-7	5.328935679198749E-7	3.731644726796002E-7	2.5587039990702913E-7	1.7162719246030527E-7	1.1246481413088497E-7	7.186247275661498E-8	4.465969967697106E-8	2.6895195308991375E-8	
	1.1211952648981873E-8	1.9536417199168102E-8	3.2707804224509346E-8	5.294014192764741E-8	8.319557080896165E-8	1.273232140847855E-7	1.9017218536654996E-7	2.776485946322711E-7	3.9667858958013095E-7	5.550343767896486E-7	7.609805217982524E-7	1.0227066254957158E-6	1.3475323269225002E-6	1.7409027505788377E-6	2.205235791569923E-6	2.7387323613076755E-6	3.334308399945621E-6	3.978841384901118E-6	4.652931279586069E-6	5.33134546166793E-6	5.984244234172558E-6	6.579172652374587E-6	7.083671316390812E-6	7.468228828134678E-6	7.709201738210042E-6	7.791290891624006E-6	7.709201738210042E-6	7.468228828134678E-6	7.083671316390812E-6	6.579172652374587E-6	5.984244234172558E-6	5.33134546166793E-6	4.652931279586069E-6	3.978841384901118E-6	3.334308399945621E-6	2.7387323613076755E-6	2.205235791569923E-6	1.7409027505788377E-6	1.3475323269225002E-6	1.0227066254957158E-6	7.609805217982524E-7	5.550343767896486E-7	3.9667858958013095E-7	2.776485946322711E-7	1.9017218536654996E-7	1.273232140847855E-7	8.319557080896165E-8	5.294014192764741E-8	3.2707804224509346E-8	1.9536417199168102E-8	
	7.793767334992844E-9	1.3783427766884703E-8	2.332131762710387E-8	3.8035384660407084E-8	6.009996887776993E-8	9.233399620303047E-8	1.3827863662286056E-7	2.0223243108642003E-7	2.8921658825640127E-7	4.0483999376819265E-7	5.550343767896486E-7	7.456370913170548E-7	9.81813792869541E-7	1.2673366013008371E-6	1.6037640369775364E-6	1.9896036047955815E-6	2.419570294213801E-6	2.8840763214286275E-6	3.369090396092371E-6	3.856481520484973E-6	4.324909981144855E-6	4.7512504732597545E-6	5.112440375611855E-6	5.387557526629405E-6	5.559866706119906E-6	5.618550321917006E-6	5.559866706119906E-6	5.387557526629405E-6	5.112440375611855E-6	4.7512504732597545E-6	4.324909981144855E-6	3.856481520484973E-6	3.369090396092371E-6	2.8840763214286275E-6	2.419570294213801E-6	1.9896036047955815E-6	1.6037640369775364E-6	1.2673366013008371E-6	9.81813792869541E-7	7.456370913170548E-7	5.550343767896486E-7	4.0483999376819265E-7	2.8921658825640127E-7	2.0223243108642003E-7	1.3827863662286056E-7	9.233399620303047E-8	6.009996887776993E-8	3.8035384660407084E-8	2.332131762710387E-8	1.3783427766884703E-8	
	5.221868838664683E-9	9.415698202756792E-9	1.6151161969493144E-8	2.660287103709809E-8	4.233763506489641E-8	6.538270862095986E-8	9.827815021608057E-8	1.4409753136558288E-7	2.064177198500573E-7	2.8921658825640127E-7	3.9667858958013095E-7	5.328935679198749E-7	7.014450099813577E-7	9.049005115594263E-7	1.1442386007481082E-6	1.4182696635277407E-6	1.7231302909373074E-6	2.0519443613063266E-6	2.394744769291622E-6	2.7387323613076755E-6	3.0689117776548643E-6	3.369090396092371E-6	3.623164197885366E-6	3.816554942384803E-6	3.9376200096707E-6	3.978841384901118E-6	3.9376200096707E-6	3.816554942384803E-6	3.623164197885366E-6	3.369090396092371E-6	3.0689117776548643E-6	2.7387323613076755E-6	2.394744769291622E-6	2.0519443613063266E-6	1.7231302909373074E-6	1.4182696635277407E-6	1.1442386007481082E-6	9.049005115594263E-7	7.014450099813577E-7	5.328935679198749E-7	3.9667858958013095E-7	2.8921658825640127E-7	2.064177198500573E-7	1.4409753136558288E-7	9.827815021608057E-8	6.538270862095986E-8	4.233763506489641E-8	2.660287103709809E-8	1.6151161969493144E-8	9.415698202756792E-9	
